,created_at,text
3622,Tue Apr 07 02:52:30 PDT 2009,girlfriend trouble   get some serious thinking to do
3623,Tue Apr 07 02:52:34 PDT 2009,mom s brain be fry   not juicy    that s what -PRON- say when -PRON- s in front of teh compy too much   -PRON- brain be fry
3624,Tue Apr 07 02:52:56 PDT 2009,i have one vodka mudshake   not go to be enough
3625,Tue Apr 07 02:52:55 PDT 2009,i ve be accuse of be a biscuit fascist because i say viennese biscuit be not work class
3626,Tue Apr 07 02:52:59 PDT 2009,up early ish to study before get take to lunch    but then i have to come back from lunch and study more
3627,Tue Apr 07 02:53:00 PDT 2009,have twitter change in past    week   can only view    page of tweet on phone as select   old   repeatedly show page    and no more
3628,Tue Apr 07 02:53:06 PDT 2009,get to calm the weekend down monday blue carry on into tuesday
3629,Tue Apr 07 02:53:22 PDT 2009,i totally get -PRON-   why -PRON- do -PRON- be beyond -PRON-   i rediscover some new bone on -PRON- back after sunday escapade
3630,Tue Apr 07 02:53:24 PDT 2009,wish i be i sleep
3631,Tue Apr 07 02:53:24 PDT 2009,-PRON- d be great if some opensource luminary would record   talk   file for   rockbox   the daleky voice be unimpressive
3632,Tue Apr 07 02:53:27 PDT 2009,i m get -PRON- card in two week and -PRON- s a solo iirc   threadless com be already out of the question
3633,Tue Apr 07 02:53:27 PDT 2009,get any web link to -PRON-   here -PRON- only get the hindu and toi
3634,Tue Apr 07 02:53:28 PDT 2009,move on to managerial finance     nicht gut
3635,Tue Apr 07 02:53:29 PDT 2009,oops havnt be on    a while     so much school work   hardly any time    -PRON-
3636,Tue Apr 07 02:53:32 PDT 2009,be sad   watch himym sea     so i can be cool like everyone else   but not feel -PRON- and keep force -PRON- to watch the next episode
3637,Tue Apr 07 02:53:34 PDT 2009,only   seem    funny
3638,Tue Apr 07 02:53:39 PDT 2009,-PRON- be keep -PRON- distance well well away from -PRON- comment    this be not good for the male specie
3639,Tue Apr 07 02:53:48 PDT 2009,i can have migraine
3640,Tue Apr 07 02:53:54 PDT 2009,feel ill today too so not have a great day
3641,Tue Apr 07 02:53:57 PDT 2009,rather tired after last night work   get wake up early do not help either
3642,Tue Apr 07 02:54:03 PDT 2009,yes   i really wanna go bad but i have to work
3643,Tue Apr 07 02:54:17 PDT 2009,at work   plus -PRON- be sick   blah
3644,Tue Apr 07 02:54:19 PDT 2009,bleach on -PRON- hair for the third time in four day ho hummm   get to go out later to post the gazillion thing -PRON- have sell too bad
3645,Tue Apr 07 02:54:22 PDT 2009,good morning    just find out i need to have a wisdom tooth out
3646,Tue Apr 07 02:54:23 PDT 2009,stuff find a small enough picture i will jsut have to be this weird face for the rest of -PRON- twitter life   lol
3647,Tue Apr 07 02:54:43 PDT 2009,-PRON- guy i can not sleep   but i really need to because i have work      fml
3648,Tue Apr 07 02:54:45 PDT 2009,wish p kid be not so sick and in hospital tonight
3649,Tue Apr 07 02:54:59 PDT 2009,tired can not sleep baby feed at
3650,Tue Apr 07 02:55:03 PDT 2009,have a really sore elbow    i think -PRON- s break
3651,Tue Apr 07 02:55:11 PDT 2009,be depressed -PRON- be not go to be able to see david archuleta
3652,Tue Apr 07 02:55:21 PDT 2009,hero be soooo boring   ugh and i just find out there be    more episode this season
3653,Tue Apr 07 02:55:27 PDT 2009,aw what do the poor donkey ever to do to -PRON-
3654,Tue Apr 07 02:55:29 PDT 2009,be in pain after have -PRON- brace tighten
3655,Tue Apr 07 02:55:31 PDT 2009,be at work   x
3656,Tue Apr 07 02:55:31 PDT 2009,spring break be over    school    work be monster that have take over -PRON- life   seriously
3657,Tue Apr 07 02:55:33 PDT 2009,no   look like housework for -PRON-
3658,Tue Apr 07 02:55:33 PDT 2009,no free day for -PRON-
3659,Tue Apr 07 02:55:35 PDT 2009,be somehow sick again      day till -PRON- exam   wonderful timing
3660,Tue Apr 07 02:55:36 PDT 2009,prepare for work and leave the balcony   but i will give -PRON- tomorrow another try          niceweather   berlin   goodlife
3661,Tue Apr 07 02:55:36 PDT 2009,do not want to be a tax inspector anyway
3662,Tue Apr 07 02:55:41 PDT 2009,can -PRON- not become a seperate program rather than use air   air be awful and this ram leakage be bloody annoying
3663,Tue Apr 07 02:55:51 PDT 2009,be annoy with the amount of glass on dublin road and the number of puncture i be get
3664,Tue Apr 07 02:55:59 PDT 2009,omg    there be a super massive bee downstairs   -PRON- phobia be kick in big time and i can not go downstairs unless i know -PRON- s go    help
3665,Tue Apr 07 02:56:08 PDT 2009,t minus    minute to go home   well not home   but to do laundry   at home   kindof   the laundry be at home   but the washer and dryer be not
3666,Tue Apr 07 02:56:09 PDT 2009,and i be now a division of one
3667,Tue Apr 07 02:56:10 PDT 2009,just writ a   thing   -PRON- be spamm people with ticket for band with   that word   in   probably child too
3668,Tue Apr 07 02:56:19 PDT 2009,just get home   go to sleep for a couple hour   no age of conan   i hope i dream about eat delicious sushi
3669,Tue Apr 07 02:56:23 PDT 2009,-PRON- computer can not open any file from the university so i can not do any work   i do not get -PRON-
3670,Tue Apr 07 02:56:32 PDT 2009,cold turkey the only way i know
3671,Tue Apr 07 02:56:36 PDT 2009,dog around -PRON- ankle as i ve have to lock -PRON- in the study with -PRON-   away from the builder   oh joy   only another     week of this
3672,Tue Apr 07 02:56:38 PDT 2009,the great holiday homework sesh have begin   now bugger off twitter -PRON- distract menace
3673,Tue Apr 07 02:56:42 PDT 2009,dammit   i think i pick up a bug from the girlfriend
3674,Tue Apr 07 02:56:52 PDT 2009,chyeahhhh     -PRON- shoulder   back and leg all huatm
3675,Tue Apr 07 02:56:56 PDT 2009,i miss one of -PRON- friend
3676,Tue Apr 07 02:56:57 PDT 2009,very very busy    not get a chance to twitter as much as before
3677,Tue Apr 07 02:57:01 PDT 2009,do not know what to wear
3678,Tue Apr 07 02:57:05 PDT 2009,-PRON- seed be on the verge of death    think of what seedl i can plant to replace
3679,Tue Apr 07 02:57:11 PDT 2009,i need something big to happen
3680,Tue Apr 07 02:57:24 PDT 2009,do feed horse this snowy   windy april morning
3681,Tue Apr 07 02:57:31 PDT 2009,i see -PRON- be still have aftershock over there   i m follow   which tell -PRON- there s just be another      quake
3682,Tue Apr 07 02:57:33 PDT 2009,
3683,Tue Apr 07 02:57:36 PDT 2009,aww   well i think -PRON- be a fun website anyway   do not be lonely
3684,Tue Apr 07 02:57:38 PDT 2009,yup   obsess   i bet -PRON- ve run out of stock though   anyway thnx for the help with the phone   i be use the wrong code
3685,Tue Apr 07 02:57:40 PDT 2009,oh i m so sorry to hear that   very sad thing   -PRON- be so young
3686,Tue Apr 07 02:57:45 PDT 2009,internet hug   yep   i know the feeling
3687,Tue Apr 07 02:57:48 PDT 2009,-PRON- ng   t    h s    ng       h tr a d y   n c m    n xong ng   ti p    n t n b    y gi      m     m t      m     m t
3688,Tue Apr 07 02:57:55 PDT 2009,i just watch house and get really sad     i like kutner
3689,Tue Apr 07 02:57:55 PDT 2009,where have the morning go
3690,Tue Apr 07 02:57:57 PDT 2009,what be go on with -PRON- guy over the weekend shak     be not happy   -PRON- cd collection be outdat
3691,Tue Apr 07 02:57:58 PDT 2009,be not a happy chappy
3692,Tue Apr 07 02:58:04 PDT 2009,i m go to perform with -PRON- good friend nicole brilhante on thursday at don ho s    please come   no one else will
3693,Tue Apr 07 02:58:04 PDT 2009,three cheer for fiber to the home     now -PRON- only have to wait    year for -PRON-
3694,Tue Apr 07 02:58:10 PDT 2009,just could not sleep last night      working   a   p   than dinner with megan    happy bday jl
3695,Tue Apr 07 02:58:13 PDT 2009,digg link be now nofollow
3696,Tue Apr 07 02:58:14 PDT 2009,will -PRON- be show -PRON- some love -PRON- sexy swine   feeling abit lonely   go on -PRON- know -PRON- wanna      x
3697,Tue Apr 07 02:58:23 PDT 2009,bloody idiot      just shop -PRON- into some gay porn
3698,Tue Apr 07 02:58:25 PDT 2009,lose everything on laptop   will not be able to cg anything properly untl about
3699,Tue Apr 07 02:58:30 PDT 2009,just have a tonne of sad news today
3700,Tue Apr 07 02:58:34 PDT 2009,i m get more and more people ask where -PRON- can buy the   ambient album   simple answer be   not yet    -PRON- will be on itune eventually
3701,Tue Apr 07 02:58:39 PDT 2009,bet -PRON- let mcgee on there   hahahaha
3702,Tue Apr 07 02:58:42 PDT 2009,yes   i hope these shock be go to stop soon    i think i m get angry with earth -PRON-
3703,Tue Apr 07 02:58:44 PDT 2009,sore throat   please god   do not make -PRON- sick   sleep time   night all x
3704,Tue Apr 07 02:58:59 PDT 2009,i do not have enough sleep
3705,Tue Apr 07 02:59:01 PDT 2009,mornnnninggg   ugh by cub have go to work without a phoneee   get no one to textt
3706,Tue Apr 07 02:59:06 PDT 2009,drink a nuun lemon    lime electrolyte tab drink   -PRON- s not sweet enough
3707,Tue Apr 07 02:59:07 PDT 2009,infrastructure and improve -PRON- coverage service   most of the wifi hotspot be in adelaide sa though
3708,Tue Apr 07 02:59:12 PDT 2009,ugh   pizza would be fantastic right now   too bad this be not phx   no pizza place open ppast like     here
3709,Tue Apr 07 02:59:13 PDT 2009,yep do that from the off    just have all friend    search    -PRON- tweet panel   hmm interesting   maybe -PRON- will fix -PRON- later
3710,Tue Apr 07 02:59:26 PDT 2009,oh awesome   shit i miss -PRON-
3711,Tue Apr 07 02:59:34 PDT 2009,thank for the link allan dm not work    laptop on a go slow
3712,Tue Apr 07 02:59:47 PDT 2009,-PRON- s tuesday    the su could not sleep last night    btw orange juice right after brush one tooth with cinnamon toothpaste yuck
3713,Tue Apr 07 02:59:52 PDT 2009,would really love to go on holiday but -PRON- not go to happen
3714,Tue Apr 07 02:59:55 PDT 2009,stupid glass and -PRON- s ability to cut -PRON- foot
3715,Tue Apr 07 02:59:56 PDT 2009,be really   really tired   and have not sleep in day   can barely keep -PRON- eye open   really miss -PRON- sanity
3716,Tue Apr 07 03:00:02 PDT 2009,just come back from college   assignment really pile up like shit   so dead tired
3717,Tue Apr 07 03:00:03 PDT 2009,can not sleep   how frustrating
3718,Tue Apr 07 03:00:06 PDT 2009,for once in age   i can not hear that bloody tap drip   but now -PRON- have no cold tap in the bathroom   rip tap
3719,Tue Apr 07 03:00:24 PDT 2009,march sale report do     hardly worth -PRON-
3720,Tue Apr 07 03:00:31 PDT 2009,there be just something wrong with stupid vista   i hate -PRON-
3721,Tue Apr 07 03:00:34 PDT 2009,the swanage fieldtrip be legendary for carnage   -PRON- s the only reason i choose geography     pity -PRON- uni do not run -PRON-    theinbetweener
3722,Tue Apr 07 03:00:40 PDT 2009,watch   twilight last night   be brill but not as good as the book
3723,Tue Apr 07 03:00:45 PDT 2009,how to get ticket    sell out   give -PRON- a name festival   on sit
3724,Tue Apr 07 03:00:45 PDT 2009,go for a shower    brush -PRON- tooth   do not wanna go to work
3725,Tue Apr 07 03:01:03 PDT 2009,no longer innocent then
3726,Tue Apr 07 03:01:11 PDT 2009,wow   non work relate   i ve be do the seo for a site i design and -PRON- s now rank      on msn   google and ask    sadly   not yahoo
3727,Tue Apr 07 03:01:11 PDT 2009,so many question for the next battlestation podcast   -PRON- will do -PRON- good   but -PRON- can not possibly answer -PRON- all
3728,Tue Apr 07 03:01:12 PDT 2009,study history of music        bored        help -PRON- please
3729,Tue Apr 07 03:01:12 PDT 2009,wish there be a a little tunnel   preferably a waterslide    direct from dressing room to water so people do not see -PRON- in -PRON- tog
3730,Tue Apr 07 03:01:28 PDT 2009,glad i m not at work   but feed up of be in pain     permanent earache for almost a yr be not fun
3731,Tue Apr 07 03:01:40 PDT 2009,i m not like that new itune pricing at all   i mean   i ve see several song at         but not only one at
3732,Tue Apr 07 03:01:40 PDT 2009,that would be great   have   a crappy day again   just can not seem to get in a good mood   some sun would help
3733,Tue Apr 07 03:01:45 PDT 2009,god pls      m tryna be a good gal     u noe -PRON- best      i dun n dun n dun wana be in deep shit     help -PRON- out here       omg
3734,Tue Apr 07 03:01:48 PDT 2009,i hate the new facebook look either   so messy and everything be all over the place   i want the old one back
3735,Tue Apr 07 03:01:49 PDT 2009,yeah -PRON- rubbish   think -PRON- bill just go up as well   and -PRON- have to filter the crap water
3736,Tue Apr 07 03:01:51 PDT 2009,deal   i will murph -PRON- with -PRON- pliplup or whatev   the water one   barely at level
3737,Tue Apr 07 03:01:56 PDT 2009,someone somewhere do not like sheepish
3738,Tue Apr 07 03:01:56 PDT 2009,i m stuck on chapter    incineration destination
3739,Tue Apr 07 03:02:01 PDT 2009,day to do    day work
3740,Tue Apr 07 03:02:02 PDT 2009,i be miss -PRON- daughter   -PRON- go away yesterday for a week on a course to help -PRON- teach gymnastic   the house be too quiet
3741,Tue Apr 07 03:02:07 PDT 2009,yippee      skype app   now available on i phone whatev next   xcept -PRON- can not use the video
3742,Tue Apr 07 03:02:08 PDT 2009,i m not like that new itune pricing at all   i mean   i ve see several song at         but not only one at
3743,Tue Apr 07 03:02:13 PDT 2009,feel really sick today   how about -PRON-
3744,Tue Apr 07 03:02:13 PDT 2009,webview   one of control of iphone sdk   be too slow that even for load local custom page -PRON- take a marginal time
3745,Tue Apr 07 03:02:17 PDT 2009,can not eat   drink or breath properly thank to the bad throat infection
3746,Tue Apr 07 03:02:18 PDT 2009,depend when -PRON- re go though   do not want to be hang around town for age ooo aisha tune doreta beach would rock    x
3747,Tue Apr 07 03:02:18 PDT 2009,why can not i breathe    yes   an over exaggeration in term   but still   i hate be ill
3748,Tue Apr 07 03:02:27 PDT 2009,eat lunch     forget to get home cook food this morning
3749,Tue Apr 07 03:02:31 PDT 2009,darn   i do not seem to be very good at this
3750,Tue Apr 07 03:02:38 PDT 2009,wish i be get       for free   but noooo   mr rudd want to play mean
3751,Tue Apr 07 03:02:42 PDT 2009,do not mind at all    behind on -PRON- follow
3752,Tue Apr 07 03:02:50 PDT 2009,just be the doc    -PRON- give -PRON- some antibiotic for -PRON- throat   no alcohol for a week
3753,Tue Apr 07 03:03:12 PDT 2009,ahahah    if only -PRON- be hot enough    i want to work elsewhere     like stack shelf in some grotty shop
3754,Tue Apr 07 03:03:28 PDT 2009,could not sleep   read some animorph and now i m attempt sleep again   please work this time   i m exhausted plus i want to cuddle
3755,Tue Apr 07 03:03:32 PDT 2009,sister s cat meatball have have -PRON- leg crush   need to be amputate now   poor little thing
3756,Tue Apr 07 03:03:39 PDT 2009,whattttttt    -PRON- ve not bring anything new out for about    year   and -PRON- re crap    when will the full line up be up
3757,Tue Apr 07 03:04:05 PDT 2009,
3758,Tue Apr 07 03:04:07 PDT 2009,arrrrg -PRON- must be bad    mcdonald    burger king always hire
3759,Tue Apr 07 03:04:13 PDT 2009,
3760,Tue Apr 07 03:04:25 PDT 2009,haha i m unsure what i can deliver for foss -PRON-   i m not use alot of opensource software    hail adobe for be expensive
3761,Tue Apr 07 03:04:25 PDT 2009,glue not come off   -PRON- be sooo irritating
3762,Tue Apr 07 03:04:27 PDT 2009,can not believe -PRON- be awake at   be on a tuesday    yawn   and i have a bad dream   bummer
3763,Tue Apr 07 03:04:30 PDT 2009,suffice to say -PRON- offer be ignore   then emi com launch and -PRON- all laugh rather a lot
3764,Tue Apr 07 03:04:31 PDT 2009,
